prompt_id,problem,n_successes_intervened,pass1_intervened,intervention_category,intervention,original_word,n_successes_original,pass1_original,model
1359,translate,74,0.37,key,attribute,key,83,0.415,llama3p1_8b_base
1360,translate,1,0.005,key,attribute,other,14,0.07,llama3p1_8b_base
1362,translate,3,0.015,key,attribute,other,23,0.115,llama3p1_8b_base
1363,translate,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1223,sortBySuccessRate,5,0.025,key,attribute,variable,5,0.025,llama3p1_8b_base
352,create_list,200,1.0,key,attribute,key,200,1.0,llama3p1_8b_base
353,create_list,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
354,create_list,85,0.425,key,attribute,key,41,0.205,llama3p1_8b_base
355,create_list,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
358,create_list,200,1.0,key,attribute,key,200,1.0,llama3p1_8b_base
360,create_list,118,0.59,key,attribute,key,77,0.385,llama3p1_8b_base
1065,add_word,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
361,create_list,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
363,create_list,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
365,create_list,187,0.935,key,attribute,key,200,1.0,llama3p1_8b_base
366,create_list,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
367,create_list,19,0.095,key,attribute,key,67,0.335,llama3p1_8b_base
385,planets_mass,94,0.47,key,attribute,key,170,0.85,llama3p1_8b_base
394,planets_mass,0,0.0,key,attribute,item,0,0.0,llama3p1_8b_base
396,planets_mass,0,0.0,key,attribute,item,0,0.0,llama3p1_8b_base
398,planets_mass,87,0.435,key,attribute,other,51,0.255,llama3p1_8b_base
400,planets_mass,200,1.0,key,attribute,key,193,0.965,llama3p1_8b_base
1091,check_for_aspen,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
401,planets_mass,1,0.005,key,attribute,key,2,0.01,llama3p1_8b_base
403,planets_mass,35,0.175,key,attribute,other,12,0.06,llama3p1_8b_base
409,planets_mass,0,0.0,key,attribute,other,0,0.0,llama3p1_8b_base
410,planets_mass,0,0.0,key,attribute,key,29,0.145,llama3p1_8b_base
411,planets_mass,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
415,planets_mass,0,0.0,key,attribute,key,6,0.03,llama3p1_8b_base
421,planets_mass,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
430,student_grades,0,0.0,key,attribute,key,37,0.185,llama3p1_8b_base
431,student_grades,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
433,student_grades,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1141,sortedBooks,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
437,student_grades,10,0.05,key,attribute,key,9,0.045,llama3p1_8b_base
441,student_grades,0,0.0,key,attribute,key,1,0.005,llama3p1_8b_base
442,student_grades,0,0.0,key,attribute,key,6,0.03,llama3p1_8b_base
451,times_with,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
454,times_with,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
455,times_with,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
456,times_with,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
459,times_with,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
460,times_with,1,0.005,key,attribute,key,0,0.0,llama3p1_8b_base
465,times_with,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1178,sortBySuccessRate,0,0.0,key,attribute,other,0,0.0,llama3p1_8b_base
470,times_with,5,0.025,key,attribute,key,12,0.06,llama3p1_8b_base
471,times_with,15,0.075,key,attribute,key,31,0.155,llama3p1_8b_base
472,times_with,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
473,times_with,8,0.04,key,attribute,key,50,0.25,llama3p1_8b_base
474,times_with,1,0.005,key,attribute,key,2,0.01,llama3p1_8b_base
475,times_with,11,0.055,key,attribute,key,21,0.105,llama3p1_8b_base
476,times_with,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
613,getSeason,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
752,findHorizontals,26,0.13,key,attribute,key,43,0.215,llama3p1_8b_base
754,findHorizontals,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
368,create_list,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
760,findHorizontals,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
763,findHorizontals,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
767,findHorizontals,1,0.005,key,attribute,key,0,0.0,llama3p1_8b_base
768,findHorizontals,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
774,findHorizontals,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
777,findHorizontals,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
778,findHorizontals,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1066,add_word,20,0.1,key,attribute,key,64,0.32,llama3p1_8b_base
1068,add_word,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1069,add_word,3,0.015,key,attribute,key,17,0.085,llama3p1_8b_base
424,planets_mass,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1070,add_word,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1071,add_word,200,1.0,key,attribute,key,200,1.0,llama3p1_8b_base
1072,add_word,161,0.805,key,attribute,key,153,0.765,llama3p1_8b_base
1075,add_word,166,0.83,key,attribute,other,162,0.81,llama3p1_8b_base
1079,add_word,174,0.87,key,attribute,key,165,0.825,llama3p1_8b_base
1080,add_word,23,0.115,key,attribute,key,37,0.185,llama3p1_8b_base
1084,add_word,184,0.92,key,attribute,key,157,0.785,llama3p1_8b_base
1085,add_word,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1086,add_word,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1088,add_word,7,0.035,key,attribute,key,0,0.0,llama3p1_8b_base
490,times_with,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1089,add_word,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1094,check_for_aspen,77,0.385,key,attribute,key,152,0.76,llama3p1_8b_base
1095,check_for_aspen,6,0.03,key,attribute,key,138,0.69,llama3p1_8b_base
1097,check_for_aspen,55,0.275,key,attribute,item,132,0.66,llama3p1_8b_base
1106,check_for_aspen,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1107,check_for_aspen,102,0.51,key,attribute,key,200,1.0,llama3p1_8b_base
1108,check_for_aspen,156,0.78,key,attribute,key,200,1.0,llama3p1_8b_base
1114,check_for_aspen,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1117,check_for_aspen,24,0.12,key,attribute,key,180,0.9,llama3p1_8b_base
1142,sortedBooks,15,0.075,key,attribute,key,14,0.07,llama3p1_8b_base
780,findHorizontals,0,0.0,key,attribute,key,1,0.005,llama3p1_8b_base
1153,sortedBooks,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1155,sortedBooks,38,0.19,key,attribute,key,46,0.23,llama3p1_8b_base
1161,sortedBooks,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1167,sortedBooks,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1169,sortedBooks,54,0.27,key,attribute,key,86,0.43,llama3p1_8b_base
1170,sortedBooks,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1174,sortedBooks,63,0.315,key,attribute,key,56,0.28,llama3p1_8b_base
1175,sortedBooks,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1180,sortBySuccessRate,0,0.0,key,attribute,other,0,0.0,llama3p1_8b_base
1181,sortBySuccessRate,0,0.0,key,attribute,other,0,0.0,llama3p1_8b_base
351,create_list,154,0.77,key,element,key,144,0.72,llama3p1_8b_base
750,findHorizontals,4,0.02,key,element,key,2,0.01,llama3p1_8b_base
1090,add_word,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1183,sortBySuccessRate,29,0.145,key,element,other,44,0.22,llama3p1_8b_base
1184,sortBySuccessRate,0,0.0,key,element,variable,0,0.0,llama3p1_8b_base
1187,sortBySuccessRate,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1188,sortBySuccessRate,0,0.0,key,element,variable,0,0.0,llama3p1_8b_base
1190,sortBySuccessRate,200,1.0,key,element,key,200,1.0,llama3p1_8b_base
1193,sortBySuccessRate,0,0.0,key,element,other,0,0.0,llama3p1_8b_base
1195,sortBySuccessRate,0,0.0,key,element,other,0,0.0,llama3p1_8b_base
1199,sortBySuccessRate,0,0.0,key,element,other,0,0.0,llama3p1_8b_base
1201,sortBySuccessRate,32,0.16,key,element,other,51,0.255,llama3p1_8b_base
1202,sortBySuccessRate,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1119,check_for_aspen,22,0.11,key,element,key,157,0.785,llama3p1_8b_base
1203,sortBySuccessRate,139,0.695,key,element,key,136,0.68,llama3p1_8b_base
1204,sortBySuccessRate,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1206,sortBySuccessRate,28,0.14,key,element,key,20,0.1,llama3p1_8b_base
1207,sortBySuccessRate,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1209,sortBySuccessRate,200,1.0,key,element,key,200,1.0,llama3p1_8b_base
1210,sortBySuccessRate,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1218,sortBySuccessRate,0,0.0,key,element,variable,0,0.0,llama3p1_8b_base
1219,sortBySuccessRate,0,0.0,key,element,variable,0,0.0,llama3p1_8b_base
1228,layoverTrips,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1229,layoverTrips,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1235,layoverTrips,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1348,translate,41,0.205,key,element,key,62,0.31,llama3p1_8b_base
1349,translate,23,0.115,key,element,key,13,0.065,llama3p1_8b_base
1350,translate,112,0.56,key,element,key,122,0.61,llama3p1_8b_base
1359,translate,60,0.3,key,element,key,83,0.415,llama3p1_8b_base
1360,translate,4,0.02,key,element,other,14,0.07,llama3p1_8b_base
1362,translate,4,0.02,key,element,other,23,0.115,llama3p1_8b_base
1363,translate,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1223,sortBySuccessRate,6,0.03,key,element,variable,5,0.025,llama3p1_8b_base
352,create_list,200,1.0,key,element,key,200,1.0,llama3p1_8b_base
353,create_list,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
354,create_list,24,0.12,key,element,key,41,0.205,llama3p1_8b_base
355,create_list,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
358,create_list,200,1.0,key,element,key,200,1.0,llama3p1_8b_base
360,create_list,44,0.22,key,element,key,77,0.385,llama3p1_8b_base
1065,add_word,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
361,create_list,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
363,create_list,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
365,create_list,94,0.47,key,element,key,200,1.0,llama3p1_8b_base
366,create_list,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
367,create_list,42,0.21,key,element,key,67,0.335,llama3p1_8b_base
385,planets_mass,144,0.72,key,element,key,170,0.85,llama3p1_8b_base
394,planets_mass,0,0.0,key,element,item,0,0.0,llama3p1_8b_base
396,planets_mass,0,0.0,key,element,item,0,0.0,llama3p1_8b_base
398,planets_mass,74,0.37,key,element,other,51,0.255,llama3p1_8b_base
400,planets_mass,200,1.0,key,element,key,193,0.965,llama3p1_8b_base
1091,check_for_aspen,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
401,planets_mass,4,0.02,key,element,key,2,0.01,llama3p1_8b_base
403,planets_mass,20,0.1,key,element,other,12,0.06,llama3p1_8b_base
409,planets_mass,0,0.0,key,element,other,0,0.0,llama3p1_8b_base
410,planets_mass,1,0.005,key,element,key,29,0.145,llama3p1_8b_base
411,planets_mass,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
415,planets_mass,3,0.015,key,element,key,6,0.03,llama3p1_8b_base
421,planets_mass,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
430,student_grades,58,0.29,key,element,key,37,0.185,llama3p1_8b_base
431,student_grades,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
433,student_grades,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1141,sortedBooks,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
437,student_grades,10,0.05,key,element,key,9,0.045,llama3p1_8b_base
441,student_grades,0,0.0,key,element,key,1,0.005,llama3p1_8b_base
442,student_grades,13,0.065,key,element,key,6,0.03,llama3p1_8b_base
451,times_with,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
454,times_with,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
455,times_with,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
456,times_with,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
459,times_with,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
460,times_with,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
465,times_with,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1178,sortBySuccessRate,0,0.0,key,element,other,0,0.0,llama3p1_8b_base
470,times_with,7,0.035,key,element,key,12,0.06,llama3p1_8b_base
471,times_with,8,0.04,key,element,key,31,0.155,llama3p1_8b_base
472,times_with,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
473,times_with,78,0.39,key,element,key,50,0.25,llama3p1_8b_base
474,times_with,0,0.0,key,element,key,2,0.01,llama3p1_8b_base
475,times_with,6,0.03,key,element,key,21,0.105,llama3p1_8b_base
476,times_with,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
613,getSeason,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
752,findHorizontals,40,0.2,key,element,key,43,0.215,llama3p1_8b_base
754,findHorizontals,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
368,create_list,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
760,findHorizontals,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
763,findHorizontals,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
767,findHorizontals,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
768,findHorizontals,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
774,findHorizontals,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
777,findHorizontals,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
778,findHorizontals,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1066,add_word,18,0.09,key,element,key,64,0.32,llama3p1_8b_base
1068,add_word,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1069,add_word,8,0.04,key,element,key,17,0.085,llama3p1_8b_base
424,planets_mass,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1070,add_word,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1071,add_word,200,1.0,key,element,key,200,1.0,llama3p1_8b_base
1072,add_word,200,1.0,key,element,key,153,0.765,llama3p1_8b_base
1075,add_word,133,0.665,key,element,other,162,0.81,llama3p1_8b_base
1079,add_word,154,0.77,key,element,key,165,0.825,llama3p1_8b_base
1080,add_word,24,0.12,key,element,key,37,0.185,llama3p1_8b_base
1084,add_word,164,0.82,key,element,key,157,0.785,llama3p1_8b_base
1085,add_word,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1086,add_word,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1088,add_word,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
490,times_with,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1089,add_word,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1094,check_for_aspen,114,0.57,key,element,key,152,0.76,llama3p1_8b_base
1095,check_for_aspen,147,0.735,key,element,key,138,0.69,llama3p1_8b_base
1097,check_for_aspen,167,0.835,key,element,item,132,0.66,llama3p1_8b_base
1106,check_for_aspen,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1107,check_for_aspen,166,0.83,key,element,key,200,1.0,llama3p1_8b_base
1108,check_for_aspen,200,1.0,key,element,key,200,1.0,llama3p1_8b_base
1114,check_for_aspen,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1117,check_for_aspen,116,0.58,key,element,key,180,0.9,llama3p1_8b_base
1142,sortedBooks,21,0.105,key,element,key,14,0.07,llama3p1_8b_base
780,findHorizontals,1,0.005,key,element,key,1,0.005,llama3p1_8b_base
1153,sortedBooks,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1155,sortedBooks,36,0.18,key,element,key,46,0.23,llama3p1_8b_base
1161,sortedBooks,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1167,sortedBooks,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1169,sortedBooks,77,0.385,key,element,key,86,0.43,llama3p1_8b_base
1170,sortedBooks,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1174,sortedBooks,96,0.48,key,element,key,56,0.28,llama3p1_8b_base
1175,sortedBooks,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1180,sortBySuccessRate,0,0.0,key,element,other,0,0.0,llama3p1_8b_base
1181,sortBySuccessRate,0,0.0,key,element,other,0,0.0,llama3p1_8b_base
351,create_list,135,0.675,key,entry,key,144,0.72,llama3p1_8b_base
750,findHorizontals,4,0.02,key,entry,key,2,0.01,llama3p1_8b_base
1090,add_word,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1183,sortBySuccessRate,36,0.18,key,entry,other,44,0.22,llama3p1_8b_base
1184,sortBySuccessRate,0,0.0,key,entry,variable,0,0.0,llama3p1_8b_base
1187,sortBySuccessRate,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1188,sortBySuccessRate,0,0.0,key,entry,variable,0,0.0,llama3p1_8b_base
1190,sortBySuccessRate,200,1.0,key,entry,key,200,1.0,llama3p1_8b_base
1193,sortBySuccessRate,0,0.0,key,entry,other,0,0.0,llama3p1_8b_base
1195,sortBySuccessRate,0,0.0,key,entry,other,0,0.0,llama3p1_8b_base
1199,sortBySuccessRate,0,0.0,key,entry,other,0,0.0,llama3p1_8b_base
1201,sortBySuccessRate,27,0.135,key,entry,other,51,0.255,llama3p1_8b_base
1202,sortBySuccessRate,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1119,check_for_aspen,46,0.23,key,entry,key,157,0.785,llama3p1_8b_base
1203,sortBySuccessRate,99,0.495,key,entry,key,136,0.68,llama3p1_8b_base
1204,sortBySuccessRate,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1206,sortBySuccessRate,0,0.0,key,entry,key,20,0.1,llama3p1_8b_base
1207,sortBySuccessRate,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1209,sortBySuccessRate,200,1.0,key,entry,key,200,1.0,llama3p1_8b_base
1210,sortBySuccessRate,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1218,sortBySuccessRate,0,0.0,key,entry,variable,0,0.0,llama3p1_8b_base
1219,sortBySuccessRate,0,0.0,key,entry,variable,0,0.0,llama3p1_8b_base
1228,layoverTrips,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1229,layoverTrips,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1235,layoverTrips,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1348,translate,52,0.26,key,entry,key,62,0.31,llama3p1_8b_base
1349,translate,7,0.035,key,entry,key,13,0.065,llama3p1_8b_base
1350,translate,129,0.645,key,entry,key,122,0.61,llama3p1_8b_base
1359,translate,58,0.29,key,entry,key,83,0.415,llama3p1_8b_base
1360,translate,17,0.085,key,entry,other,14,0.07,llama3p1_8b_base
1362,translate,17,0.085,key,entry,other,23,0.115,llama3p1_8b_base
1363,translate,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1223,sortBySuccessRate,4,0.02,key,entry,variable,5,0.025,llama3p1_8b_base
352,create_list,200,1.0,key,entry,key,200,1.0,llama3p1_8b_base
353,create_list,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
354,create_list,46,0.23,key,entry,key,41,0.205,llama3p1_8b_base
355,create_list,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
358,create_list,200,1.0,key,entry,key,200,1.0,llama3p1_8b_base
360,create_list,42,0.21,key,entry,key,77,0.385,llama3p1_8b_base
1065,add_word,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
361,create_list,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
363,create_list,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
365,create_list,108,0.54,key,entry,key,200,1.0,llama3p1_8b_base
366,create_list,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
367,create_list,29,0.145,key,entry,key,67,0.335,llama3p1_8b_base
385,planets_mass,181,0.905,key,entry,key,170,0.85,llama3p1_8b_base
394,planets_mass,0,0.0,key,entry,item,0,0.0,llama3p1_8b_base
396,planets_mass,0,0.0,key,entry,item,0,0.0,llama3p1_8b_base
398,planets_mass,61,0.305,key,entry,other,51,0.255,llama3p1_8b_base
400,planets_mass,200,1.0,key,entry,key,193,0.965,llama3p1_8b_base
1091,check_for_aspen,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
401,planets_mass,3,0.015,key,entry,key,2,0.01,llama3p1_8b_base
403,planets_mass,21,0.105,key,entry,other,12,0.06,llama3p1_8b_base
409,planets_mass,0,0.0,key,entry,other,0,0.0,llama3p1_8b_base
410,planets_mass,19,0.095,key,entry,key,29,0.145,llama3p1_8b_base
411,planets_mass,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
415,planets_mass,0,0.0,key,entry,key,6,0.03,llama3p1_8b_base
421,planets_mass,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
430,student_grades,9,0.045,key,entry,key,37,0.185,llama3p1_8b_base
431,student_grades,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
433,student_grades,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1141,sortedBooks,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
437,student_grades,17,0.085,key,entry,key,9,0.045,llama3p1_8b_base
441,student_grades,0,0.0,key,entry,key,1,0.005,llama3p1_8b_base
442,student_grades,18,0.09,key,entry,key,6,0.03,llama3p1_8b_base
451,times_with,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
454,times_with,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
455,times_with,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
456,times_with,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
459,times_with,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
460,times_with,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
465,times_with,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1178,sortBySuccessRate,0,0.0,key,entry,other,0,0.0,llama3p1_8b_base
470,times_with,9,0.045,key,entry,key,12,0.06,llama3p1_8b_base
471,times_with,14,0.07,key,entry,key,31,0.155,llama3p1_8b_base
472,times_with,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
473,times_with,48,0.24,key,entry,key,50,0.25,llama3p1_8b_base
474,times_with,4,0.02,key,entry,key,2,0.01,llama3p1_8b_base
475,times_with,6,0.03,key,entry,key,21,0.105,llama3p1_8b_base
476,times_with,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
613,getSeason,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
752,findHorizontals,43,0.215,key,entry,key,43,0.215,llama3p1_8b_base
754,findHorizontals,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
368,create_list,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
760,findHorizontals,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
763,findHorizontals,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
767,findHorizontals,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
768,findHorizontals,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
774,findHorizontals,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
777,findHorizontals,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
778,findHorizontals,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1066,add_word,31,0.155,key,entry,key,64,0.32,llama3p1_8b_base
1068,add_word,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1069,add_word,4,0.02,key,entry,key,17,0.085,llama3p1_8b_base
424,planets_mass,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1070,add_word,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1071,add_word,200,1.0,key,entry,key,200,1.0,llama3p1_8b_base
1072,add_word,178,0.89,key,entry,key,153,0.765,llama3p1_8b_base
1075,add_word,130,0.65,key,entry,other,162,0.81,llama3p1_8b_base
1079,add_word,99,0.495,key,entry,key,165,0.825,llama3p1_8b_base
1080,add_word,14,0.07,key,entry,key,37,0.185,llama3p1_8b_base
1084,add_word,175,0.875,key,entry,key,157,0.785,llama3p1_8b_base
1085,add_word,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1086,add_word,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1088,add_word,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
490,times_with,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1089,add_word,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1094,check_for_aspen,91,0.455,key,entry,key,152,0.76,llama3p1_8b_base
1095,check_for_aspen,156,0.78,key,entry,key,138,0.69,llama3p1_8b_base
1097,check_for_aspen,133,0.665,key,entry,item,132,0.66,llama3p1_8b_base
1106,check_for_aspen,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1107,check_for_aspen,161,0.805,key,entry,key,200,1.0,llama3p1_8b_base
1108,check_for_aspen,200,1.0,key,entry,key,200,1.0,llama3p1_8b_base
1114,check_for_aspen,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1117,check_for_aspen,126,0.63,key,entry,key,180,0.9,llama3p1_8b_base
1142,sortedBooks,25,0.125,key,entry,key,14,0.07,llama3p1_8b_base
780,findHorizontals,1,0.005,key,entry,key,1,0.005,llama3p1_8b_base
1153,sortedBooks,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1155,sortedBooks,41,0.205,key,entry,key,46,0.23,llama3p1_8b_base
1161,sortedBooks,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1167,sortedBooks,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1169,sortedBooks,60,0.3,key,entry,key,86,0.43,llama3p1_8b_base
1170,sortedBooks,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1174,sortedBooks,84,0.42,key,entry,key,56,0.28,llama3p1_8b_base
1175,sortedBooks,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1180,sortBySuccessRate,0,0.0,key,entry,other,0,0.0,llama3p1_8b_base
1181,sortBySuccessRate,0,0.0,key,entry,other,0,0.0,llama3p1_8b_base
351,create_list,128,0.64,key,item,key,144,0.72,llama3p1_8b_base
750,findHorizontals,5,0.025,key,item,key,2,0.01,llama3p1_8b_base
