prompt_id,problem,n_successes_intervened,pass1_intervened,intervention_category,intervention,original_word,n_successes_original,pass1_original,model
1353,translate,0,0.0,return,output,return,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,return,print,return,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,return,produce,return,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,return,return,return,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,string,character,string,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,string,phrase,string,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,string,set_of_characters,string,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,string,string,string,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,string,word,string,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,take,accept,take,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,take,bring_in,take,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,take,get,take,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,take,input,take,0,0.0,llama3p1_8b_base
1353,translate,0,0.0,take,take,take,0,0.0,llama3p1_8b_base
1354,translate,15,1.0,dictionary,dictionary,dictionary,12,1.0,llama3p1_8b_base
1354,translate,5,1.0,dictionary,map,dictionary,12,1.0,llama3p1_8b_base
1354,translate,16,1.0,parameter,argument,input,12,1.0,llama3p1_8b_base
1354,translate,17,1.0,parameter,input,input,12,1.0,llama3p1_8b_base
1354,translate,15,1.0,parameter,parameter,input,12,1.0,llama3p1_8b_base
1354,translate,18,1.0,parameter,value_provided,input,12,1.0,llama3p1_8b_base
1354,translate,17,1.0,return,display,return,12,1.0,llama3p1_8b_base
1354,translate,13,1.0,return,output,return,12,1.0,llama3p1_8b_base
1354,translate,0,0.0,return,print,return,12,1.0,llama3p1_8b_base
1354,translate,17,1.0,return,produce,return,12,1.0,llama3p1_8b_base
1354,translate,14,1.0,return,return,return,12,1.0,llama3p1_8b_base
1354,translate,12,1.0,string,character,string,12,1.0,llama3p1_8b_base
1354,translate,19,1.0,string,phrase,string,12,1.0,llama3p1_8b_base
1354,translate,18,1.0,string,set_of_characters,string,12,1.0,llama3p1_8b_base
1354,translate,14,1.0,string,string,string,12,1.0,llama3p1_8b_base
1354,translate,16,1.0,string,word,string,12,1.0,llama3p1_8b_base
1354,translate,16,1.0,take,accept,take,12,1.0,llama3p1_8b_base
1354,translate,14,1.0,take,bring_in,take,12,1.0,llama3p1_8b_base
1354,translate,16,1.0,take,get,take,12,1.0,llama3p1_8b_base
1354,translate,20,1.0,take,input,take,12,1.0,llama3p1_8b_base
1354,translate,15,1.0,take,take,take,12,1.0,llama3p1_8b_base
1355,translate,0,0.0,dictionary,dictionary,dictionary,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,dictionary,map,dictionary,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,parameter,argument,parameter,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,parameter,input,parameter,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,parameter,parameter,parameter,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,parameter,value_provided,parameter,0,0.0,llama3p1_8b_base
1355,translate,19,1.0,return,display,print,0,0.0,llama3p1_8b_base
1355,translate,12,1.0,return,output,print,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,return,print,print,0,0.0,llama3p1_8b_base
1355,translate,17,1.0,return,produce,print,0,0.0,llama3p1_8b_base
1355,translate,14,1.0,return,return,print,0,0.0,llama3p1_8b_base
1355,translate,5,0.2631578947368421,string,character,string,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,string,phrase,string,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,string,set_of_characters,string,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,string,string,string,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,string,word,string,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,take,accept,takes in,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,take,bring_in,takes in,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,take,get,takes in,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,take,input,takes in,0,0.0,llama3p1_8b_base
1355,translate,0,0.0,take,take,takes in,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,dictionary,dictionary,dictionary,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,dictionary,map,dictionary,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,key,item,key,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,key,key,key,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,key,part,key,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,key,variable,key,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,list,array,list,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,list,array_list,list,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,list,brackets,list,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,list,list,list,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,list,set,list,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,list,set_of_brackets,list,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,parameter,argument,input,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,parameter,input,input,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,parameter,parameter,input,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,parameter,value_provided,input,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,return,display,output,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,return,output,output,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,return,print,output,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,return,produce,output,0,0.0,llama3p1_8b_base
1177,sortedBooks,0,0.0,return,return,output,0,0.0,llama3p1_8b_base
1358,translate,12,1.0,dictionary,dictionary,dictionary,15,1.0,llama3p1_8b_base
1358,translate,19,1.0,dictionary,map,dictionary,15,1.0,llama3p1_8b_base
1358,translate,16,1.0,parameter,argument,parameter,15,1.0,llama3p1_8b_base
1358,translate,13,1.0,parameter,input,parameter,15,1.0,llama3p1_8b_base
1358,translate,12,1.0,parameter,parameter,parameter,15,1.0,llama3p1_8b_base
1358,translate,13,1.0,parameter,value_provided,parameter,15,1.0,llama3p1_8b_base
1358,translate,19,1.0,return,display,return,15,1.0,llama3p1_8b_base
1358,translate,18,1.0,return,output,return,15,1.0,llama3p1_8b_base
1358,translate,0,0.0,return,print,return,15,1.0,llama3p1_8b_base
1358,translate,17,1.0,return,produce,return,15,1.0,llama3p1_8b_base
1358,translate,9,1.0,return,return,return,15,1.0,llama3p1_8b_base
1358,translate,15,1.0,string,character,string,15,1.0,llama3p1_8b_base
1358,translate,16,1.0,string,phrase,string,15,1.0,llama3p1_8b_base
1358,translate,14,1.0,string,set_of_characters,string,15,1.0,llama3p1_8b_base
1358,translate,11,1.0,string,string,string,15,1.0,llama3p1_8b_base
1358,translate,16,1.0,string,word,string,15,1.0,llama3p1_8b_base
1358,translate,9,1.0,take,accept,takes in,15,1.0,llama3p1_8b_base
1358,translate,12,1.0,take,bring_in,takes in,15,1.0,llama3p1_8b_base
1358,translate,13,1.0,take,get,takes in,15,1.0,llama3p1_8b_base
1358,translate,12,1.0,take,input,takes in,15,1.0,llama3p1_8b_base
1358,translate,13,1.0,take,take,takes in,15,1.0,llama3p1_8b_base
1359,translate,7,1.0,dictionary,dictionary,dictionary,8,1.0,llama3p1_8b_base
1359,translate,7,1.0,dictionary,map,dictionary,8,1.0,llama3p1_8b_base
1359,translate,4,1.0,key,attribute,key,8,1.0,llama3p1_8b_base
1359,translate,6,1.0,key,element,key,8,1.0,llama3p1_8b_base
1359,translate,5,1.0,key,entry,key,8,1.0,llama3p1_8b_base
1359,translate,7,1.0,key,item,key,8,1.0,llama3p1_8b_base
1359,translate,4,1.0,key,key,key,8,1.0,llama3p1_8b_base
1359,translate,4,1.0,key,part,key,8,1.0,llama3p1_8b_base
1359,translate,11,1.0,key,variable,key,8,1.0,llama3p1_8b_base
1359,translate,8,1.0,return,display,output,8,1.0,llama3p1_8b_base
1359,translate,8,1.0,return,output,output,8,1.0,llama3p1_8b_base
1359,translate,0,0.0,return,print,output,8,1.0,llama3p1_8b_base
1359,translate,11,1.0,return,produce,output,8,1.0,llama3p1_8b_base
1359,translate,9,1.0,return,return,output,8,1.0,llama3p1_8b_base
1359,translate,17,1.0,string,character,string,8,1.0,llama3p1_8b_base
1359,translate,17,1.0,string,phrase,string,8,1.0,llama3p1_8b_base
1359,translate,12,1.0,string,set_of_characters,string,8,1.0,llama3p1_8b_base
1359,translate,5,1.0,string,string,string,8,1.0,llama3p1_8b_base
1359,translate,18,1.0,string,word,string,8,1.0,llama3p1_8b_base
1359,translate,4,1.0,take,accept,takes in,8,1.0,llama3p1_8b_base
1359,translate,7,1.0,take,bring_in,takes in,8,1.0,llama3p1_8b_base
1359,translate,4,1.0,take,get,takes in,8,1.0,llama3p1_8b_base
1359,translate,4,1.0,take,input,takes in,8,1.0,llama3p1_8b_base
1359,translate,7,1.0,take,take,takes in,8,1.0,llama3p1_8b_base
1363,translate,0,0.0,dictionary,dictionary,dictionary,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,dictionary,map,dictionary,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,insert,add,add,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,insert,append,add,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,insert,attach,add,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,insert,insert,add,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,key,item,key,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,key,key,key,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,key,part,key,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,key,variable,key,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,list,array,list,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,list,array_list,list,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,list,brackets,list,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,list,list,list,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,list,set,list,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,list,set_of_brackets,list,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,provide,enter,enter,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,provide,input,enter,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,provide,provide,enter,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,return,display,print,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,return,output,print,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,return,print,print,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,return,produce,print,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,return,return,print,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,string,character,string,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,string,phrase,string,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,string,set_of_characters,string,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,string,string,string,0,0.0,llama3p1_8b_base
1363,translate,0,0.0,string,word,string,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,dictionary,dictionary,dictionary,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,dictionary,map,dictionary,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,insert,add,add,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,insert,append,add,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,insert,attach,add,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,insert,insert,add,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,key,item,key,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,key,key,key,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,key,part,key,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,key,variable,key,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,list,array,list,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,list,array_list,list,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,list,brackets,list,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,list,list,list,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,list,set,list,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,list,set_of_brackets,list,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,provide,enter,enter,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,provide,input,enter,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,provide,provide,enter,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,return,display,print,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,return,output,print,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,return,print,print,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,return,produce,print,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,return,return,print,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,string,character,string,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,string,phrase,string,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,string,set_of_characters,string,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,string,string,string,0,0.0,llama3p1_8b_base
1364,translate,0,0.0,string,word,string,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,dictionary,dictionary,dictionary,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,dictionary,map,dictionary,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,key,attribute,key,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,key,element,key,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,key,entry,key,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,key,item,key,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,key,key,key,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,key,part,key,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,key,variable,key,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,take,accept,takes in,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,take,bring_in,takes in,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,take,get,takes in,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,take,input,takes in,0,0.0,llama3p1_8b_base
1365,translate,0,0.0,take,take,takes in,0,0.0,llama3p1_8b_base
1370,translate,15,1.0,dictionary,dictionary,dictionary,15,1.0,llama3p1_8b_base
1370,translate,18,1.0,dictionary,map,dictionary,15,1.0,llama3p1_8b_base
1370,translate,19,1.0,loop_through,execute_a_for_loop_with,look_through,15,1.0,llama3p1_8b_base
1370,translate,18,0.9473684210526315,loop_through,go_through,look_through,15,1.0,llama3p1_8b_base
1370,translate,15,1.0,loop_through,iterate_through,look_through,15,1.0,llama3p1_8b_base
1370,translate,17,1.0,loop_through,look_through,look_through,15,1.0,llama3p1_8b_base
1370,translate,14,1.0,loop_through,loop_through,look_through,15,1.0,llama3p1_8b_base
1370,translate,20,1.0,loop_through,run_a_for_loop_through,look_through,15,1.0,llama3p1_8b_base
1370,translate,18,0.9473684210526315,loop_through,run_through,look_through,15,1.0,llama3p1_8b_base
1370,translate,16,1.0,return,display,return,15,1.0,llama3p1_8b_base
1370,translate,15,1.0,return,output,return,15,1.0,llama3p1_8b_base
1370,translate,0,0.0,return,print,return,15,1.0,llama3p1_8b_base
1370,translate,15,1.0,return,produce,return,15,1.0,llama3p1_8b_base
1370,translate,14,1.0,return,return,return,15,1.0,llama3p1_8b_base
1223,sortBySuccessRate,13,0.6842105263157895,dictionary,dictionary,dictionary,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,12,0.6,dictionary,map,dictionary,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,15,0.7894736842105263,insert,add,add,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,11,0.6875,insert,append,add,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,14,0.8235294117647058,insert,attach,add,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,16,0.8888888888888888,insert,insert,add,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,7,0.35,key,attribute,variable,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,12,0.6,key,element,variable,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,14,0.7,key,entry,variable,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,16,0.8421052631578947,key,item,variable,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,7,0.35,key,key,variable,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,14,0.7368421052631579,key,part,variable,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,11,0.6875,key,variable,variable,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,13,0.6842105263157895,list,array,list,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,15,0.8333333333333334,list,array_list,list,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,15,0.75,list,brackets,list,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,12,0.75,list,list,list,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,12,0.6,list,set,list,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,10,0.625,list,set_of_brackets,list,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,15,0.8823529411764706,parameter,argument,input,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,13,0.6842105263157895,parameter,input,input,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,12,0.8,parameter,parameter,input,12,0.631578947368421,llama3p1_8b_base
1223,sortBySuccessRate,10,0.6666666666666666,parameter,value_provided,input,12,0.631578947368421,llama3p1_8b_base
1237,layoverTrips,0,0.0,dictionary,dictionary,dictionary,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,dictionary,map,dictionary,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,list,array,list,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,list,array_list,list,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,list,brackets,list,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,list,list,list,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,list,set,list,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,list,set_of_brackets,list,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,string,character,string,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,string,phrase,string,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,string,set_of_characters,string,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,string,string,string,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,string,word,string,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,take,accept,take,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,take,bring_in,take,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,take,get,take,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,take,input,take,0,0.0,llama3p1_8b_base
1237,layoverTrips,0,0.0,take,take,take,0,0.0,llama3p1_8b_base
425,student_grades,3,0.15,dictionary,dictionary,dictionary,1,0.05,llama3p1_8b_base
425,student_grades,8,0.4,dictionary,map,dictionary,1,0.05,llama3p1_8b_base
425,student_grades,4,0.2,list,array,list,1,0.05,llama3p1_8b_base
425,student_grades,9,0.47368421052631576,list,array_list,list,1,0.05,llama3p1_8b_base
425,student_grades,4,0.21052631578947367,list,brackets,list,1,0.05,llama3p1_8b_base
425,student_grades,1,0.05,list,list,list,1,0.05,llama3p1_8b_base
425,student_grades,0,0.0,list,set,list,1,0.05,llama3p1_8b_base
425,student_grades,6,0.3157894736842105,list,set_of_brackets,list,1,0.05,llama3p1_8b_base
425,student_grades,2,0.1,return,display,print,1,0.05,llama3p1_8b_base
425,student_grades,3,0.15,return,output,print,1,0.05,llama3p1_8b_base
425,student_grades,1,0.05,return,print,print,1,0.05,llama3p1_8b_base
425,student_grades,1,0.05263157894736842,return,produce,print,1,0.05,llama3p1_8b_base
425,student_grades,1,0.05,return,return,print,1,0.05,llama3p1_8b_base
425,student_grades,3,0.15,string,character,stings,1,0.05,llama3p1_8b_base
425,student_grades,16,0.8421052631578947,string,phrase,stings,1,0.05,llama3p1_8b_base
425,student_grades,0,0.0,string,set_of_characters,stings,1,0.05,llama3p1_8b_base
425,student_grades,2,0.1,string,string,stings,1,0.05,llama3p1_8b_base
425,student_grades,14,0.7,string,word,stings,1,0.05,llama3p1_8b_base
193,convert,0,0.0,dictionary,dictionary,dictionary,0,0.0,llama3p1_8b_base
193,convert,0,0.0,dictionary,map,dictionary,0,0.0,llama3p1_8b_base
193,convert,0,0.0,string,character,string,0,0.0,llama3p1_8b_base
193,convert,0,0.0,string,phrase,string,0,0.0,llama3p1_8b_base
193,convert,0,0.0,string,set_of_characters,string,0,0.0,llama3p1_8b_base
193,convert,0,0.0,string,string,string,0,0.0,llama3p1_8b_base
193,convert,0,0.0,string,word,string,0,0.0,llama3p1_8b_base
352,create_list,14,1.0,dictionary,dictionary,dictionary,15,1.0,llama3p1_8b_base
352,create_list,16,1.0,dictionary,map,dictionary,15,1.0,llama3p1_8b_base
352,create_list,14,1.0,insert,add,append,15,1.0,llama3p1_8b_base
352,create_list,13,1.0,insert,append,append,15,1.0,llama3p1_8b_base
352,create_list,15,1.0,insert,attach,append,15,1.0,llama3p1_8b_base
352,create_list,15,1.0,insert,insert,append,15,1.0,llama3p1_8b_base
352,create_list,19,1.0,key,attribute,key,15,1.0,llama3p1_8b_base
352,create_list,20,1.0,key,element,key,15,1.0,llama3p1_8b_base
352,create_list,18,1.0,key,entry,key,15,1.0,llama3p1_8b_base
352,create_list,16,1.0,key,item,key,15,1.0,llama3p1_8b_base
352,create_list,14,1.0,key,key,key,15,1.0,llama3p1_8b_base
352,create_list,18,1.0,key,part,key,15,1.0,llama3p1_8b_base
352,create_list,14,1.0,key,variable,key,15,1.0,llama3p1_8b_base
352,create_list,15,1.0,list,array,list,15,1.0,llama3p1_8b_base
352,create_list,11,1.0,list,array_list,list,15,1.0,llama3p1_8b_base
352,create_list,15,1.0,list,brackets,list,15,1.0,llama3p1_8b_base
352,create_list,11,1.0,list,list,list,15,1.0,llama3p1_8b_base
352,create_list,16,1.0,list,set,list,15,1.0,llama3p1_8b_base
352,create_list,19,1.0,list,set_of_brackets,list,15,1.0,llama3p1_8b_base
352,create_list,13,1.0,take,accept,take,15,1.0,llama3p1_8b_base
352,create_list,14,1.0,take,bring_in,take,15,1.0,llama3p1_8b_base
352,create_list,14,1.0,take,get,take,15,1.0,llama3p1_8b_base
352,create_list,15,1.0,take,input,take,15,1.0,llama3p1_8b_base
352,create_list,15,1.0,take,take,take,15,1.0,llama3p1_8b_base
358,create_list,10,0.8333333333333334,dictionary,dictionary,dictionary,10,0.7142857142857143,llama3p1_8b_base
358,create_list,5,0.45454545454545453,dictionary,map,dictionary,10,0.7142857142857143,llama3p1_8b_base
358,create_list,11,0.6875,insert,add,add,10,0.7142857142857143,llama3p1_8b_base
358,create_list,8,0.7272727272727273,insert,append,add,10,0.7142857142857143,llama3p1_8b_base
358,create_list,5,0.45454545454545453,insert,attach,add,10,0.7142857142857143,llama3p1_8b_base
358,create_list,11,0.7857142857142857,insert,insert,add,10,0.7142857142857143,llama3p1_8b_base
358,create_list,8,1.0,key,attribute,key,10,0.7142857142857143,llama3p1_8b_base
358,create_list,14,1.0,key,element,key,10,0.7142857142857143,llama3p1_8b_base
358,create_list,8,0.5333333333333333,key,entry,key,10,0.7142857142857143,llama3p1_8b_base
358,create_list,8,0.7272727272727273,key,item,key,10,0.7142857142857143,llama3p1_8b_base
358,create_list,9,0.6428571428571429,key,key,key,10,0.7142857142857143,llama3p1_8b_base
358,create_list,13,0.9285714285714286,key,part,key,10,0.7142857142857143,llama3p1_8b_base
358,create_list,8,1.0,key,variable,key,10,0.7142857142857143,llama3p1_8b_base
358,create_list,9,0.6923076923076923,list,array,list,10,0.7142857142857143,llama3p1_8b_base
358,create_list,5,0.45454545454545453,list,array_list,list,10,0.7142857142857143,llama3p1_8b_base
358,create_list,3,0.23076923076923078,list,brackets,list,10,0.7142857142857143,llama3p1_8b_base
358,create_list,9,0.6923076923076923,list,list,list,10,0.7142857142857143,llama3p1_8b_base
358,create_list,0,0.0,list,set,list,10,0.7142857142857143,llama3p1_8b_base
358,create_list,2,0.2222222222222222,list,set_of_brackets,list,10,0.7142857142857143,llama3p1_8b_base
358,create_list,0,0.0,return,display,return,10,0.7142857142857143,llama3p1_8b_base
358,create_list,6,0.6,return,output,return,10,0.7142857142857143,llama3p1_8b_base
358,create_list,0,0.0,return,print,return,10,0.7142857142857143,llama3p1_8b_base
358,create_list,10,0.7142857142857143,return,produce,return,10,0.7142857142857143,llama3p1_8b_base
358,create_list,8,0.5714285714285714,return,return,return,10,0.7142857142857143,llama3p1_8b_base
359,create_list,15,0.9375,dictionary,dictionary,dictionary,15,0.8823529411764706,llama3p1_8b_base
359,create_list,9,0.6,dictionary,map,dictionary,15,0.8823529411764706,llama3p1_8b_base
359,create_list,17,1.0,list,array,list,15,0.8823529411764706,llama3p1_8b_base
359,create_list,16,0.9411764705882353,list,array_list,list,15,0.8823529411764706,llama3p1_8b_base
359,create_list,11,0.7857142857142857,list,brackets,list,15,0.8823529411764706,llama3p1_8b_base
359,create_list,11,1.0,list,list,list,15,0.8823529411764706,llama3p1_8b_base
359,create_list,0,0.0,list,set,list,15,0.8823529411764706,llama3p1_8b_base
359,create_list,8,0.5714285714285714,list,set_of_brackets,list,15,0.8823529411764706,llama3p1_8b_base
359,create_list,17,0.9444444444444444,return,display,return,15,0.8823529411764706,llama3p1_8b_base
359,create_list,14,1.0,return,output,return,15,0.8823529411764706,llama3p1_8b_base
359,create_list,19,0.95,return,print,return,15,0.8823529411764706,llama3p1_8b_base
359,create_list,15,0.9375,return,produce,return,15,0.8823529411764706,llama3p1_8b_base
359,create_list,13,0.8125,return,return,return,15,0.8823529411764706,llama3p1_8b_base
360,create_list,10,1.0,dictionary,dictionary,dictionary,7,1.0,llama3p1_8b_base
360,create_list,13,1.0,dictionary,map,dictionary,7,1.0,llama3p1_8b_base
360,create_list,8,1.0,key,attribute,key,7,1.0,llama3p1_8b_base
360,create_list,9,1.0,key,element,key,7,1.0,llama3p1_8b_base
360,create_list,4,1.0,key,entry,key,7,1.0,llama3p1_8b_base
360,create_list,5,1.0,key,item,key,7,1.0,llama3p1_8b_base
360,create_list,9,1.0,key,key,key,7,1.0,llama3p1_8b_base
360,create_list,8,1.0,key,part,key,7,1.0,llama3p1_8b_base
360,create_list,13,1.0,key,variable,key,7,1.0,llama3p1_8b_base
